name,link,image,description,reference,price_tunisianet,availability_tunisianet,price_mytek,availability_mytek,link_mytek
PC Portable HP Pavilion x360 15-er1000nk i7 12è Gén 32Go 512Go SSD,https://www.mytek.tn/pc-portable-hp-pavilion-x360-15-er1000nk-i7-12e-gen-32go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/l/6l9k7ea-32g.jpg,"Écran 15.6"" FULL HD IPS Tactile - Processeur: Intel® Core™ i7-1255U ( Up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, dix-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32 Go DDR4-3200 MHz - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 2.1, 1 adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6L9K7EA-32G,,,"4 009,000 DT",Sur commande 48h
PC Portable Gamer ASUS TUF F17 i7 11è Gén 16Go RTX 3050Ti,https://www.mytek.tn/pc-portable-asus-tuf-gaming-f17-i7-11e-gen-16go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/t/u/tuf706he-hx186w-50.jpg,"Écran 17.3"" FULL HD, 144 Hz - Processeur: Intel Core i7-11800H ( 2,30 GHz up to 4.60 GHz Turbo max , 24 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050 TI ( 4 Go de mémoire dédiée GDDR6 ) avec WiFi, Bluetooth, 3x USB 3.2 Gen 1 Type-A, 1x Thunderbolt™ 4, 1x HDMI 2.0b, 1x RJ45, 1x 3.5mm Combo Audio Jack - Clavier Chiclet Rétroéclairé RGB - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",TUF706HE-HX186W,,,"4 059,000 DT",En stock
PC Portable Gamer HP OMEN 16-k0012nk i5 12è Gén 16Go RTX 3050Ti,https://www.mytek.tn/pc-portable-gamer-hp-omen-16-k0012nk-i5-12e-gen-16go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8y5ea.jpg,"Écran 16.1"" Full HD IPS, 144Hz - Processeur: Intel Core i5-12500H (Up to 4,50 GHz Turbo max , 18 Mo de mémoire cache, 12-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go DDR5-4800 MHz - Disque dur: 1To SSD - Carte graphique: NVIDIA GeForce RTX 3050Ti ( 4 Go de mémoire dédiée GDDR6 ), avec Wi-Fi, Bluetooth, 2x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé RGB 4 zones - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8Y5EA,,,"4 065,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 24Go RTX 3060,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-24go-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82jh00e4fg-24g-11.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82JH00E4FG-24G,,,"4 079,000 DT",Epuisé
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 24G RTX 3060,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-24g-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82jh00e4fg-24g.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 + Micro Casque Gamer LENOVO Legion H200 Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82JH00E4FG-24G,,,"4 079,000 DT",Epuisé
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 7 16Go RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-7-16go-rx6600m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82nw004yfg-20.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen 7 5800H ( 3,2 GHz up to 4,4 GHz Turbo max , 16Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82NW004YFG,,,"4 085,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 7 16G RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-7-16g-rx6600m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82nw004yfg.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen 7 5800H ( 3,2 GHz up to 4,4 GHz Turbo max , 16Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 + Micro Casque Gamer LENOVO Legion H200 Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82NW004YFG,,,"4 085,000 DT",Epuisé
PC Portable Gamer HP OMEN 16-n0012nk AMD RYZEN 7 16Go RTX 3050Ti,https://www.mytek.tn/pc-portable-gamer-hp-omen-16-n0012nk-amd-ryzen-7-16go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8y9ea.jpg,"Écran 16.1"" Full HD IPS, 144Hz - Processeur: AMD Ryzen 7-6800H (Up to 4,70 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go DDR5-4800 MHz - Disque dur: 512Go SSD - Carte graphique: NVIDIA GeForce RTX 3050Ti ( 4 Go de mémoire dédiée GDDR6 ), avec Wi-Fi, Bluetooth, 2x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé blanc - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8Y9EA,,,"4 089,000 DT",En stock
Pc Portable ASUS Zenbook 14X OLED AMD RYZEN 7 16Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-asus-zenbook-14x-oled-amd-ryzen-7-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/u/m/um5401qa-kp243w.jpg,"Ecran 14"" WQXGA OLED - Processeur: AMD Ryzen™ 7 5800H ( 3.2 GHz up to 4.4 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Systéme d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: AMD Radeon™ Graphics avec WiFi, Bluetooth, 1x USB 3.2 Gen 2 Type-A, 2x USB 3.2 Gen 2 Type-C, 1x HDMI 2.1 TMDS, 1x Prise audio combinée 3,5 mm et Lecteur de carte micro SD - Clavier chiclet rétroéclairé - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",UM5401QA-KP243W,,,"4 099,000 DT",En arrivage
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 32Go RTX 3050TI,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-32go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82jk00fqfg-32g-10.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050TI ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82JK00FQFG-32G,,,"4 099,000 DT",En stock
PC Portable Gamer MSI KATANA GF76 i7 12è Gén 16Go RTX 3050 - Noir,https://www.mytek.tn/pc-portable-gamer-msi-katana-gf76-i7-12e-gen-16go-rtx-3050-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/9/s/9s7-17l422-082.jpg,"Écran 17.3"" FULL HD IPS, 144 Hz - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max , 24 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce RTX 3050 ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x USB 2.0 Type-A , 1x HDMI, 1x RJ45, 1x prise combo entrée micro/sortie casque - Clavier Rétroéclairé Rouge - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",9S7-17L422-082,,,"4 099,000 DT",En arrivage
PC Portable ASUS ZenBook 14X AMD Ryzen 7 16Go 512Go SSD,https://www.mytek.tn/pc-portable-asus-zenbook-14x-amd-ryzen-7-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/u/m/um5410qa-kp243w-20.jpg,"Écran 14"" HD, IPS - Processeur: AMD Ryzen™ 7 5800H ( 3.2 GHz up to 4,4 GHz Turbo max , 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: AMD Radeon Graphics avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 2 Type-A, 2x USB 3.2 Gen 2 Type-C, 1x HDMI 2.1 TMDS, 1x Prise audio combinée 3,5 mm et Lecteur de carte micro SD - Clavier Chiclet Rétroéclairé - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",UM5410QA-KP243W,,,"4 099,000 DT",En stock
PC Portable Gamer HP OMEN 16-k0013nk i5 12è Gén 32Go RTX 3050Ti,https://www.mytek.tn/pc-portable-gamer-hp-omen-16-k0013nk-i5-12e-gen-32go-rtx-3050ti.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/u/6u8y7ea-32g.jpg,"Écran 16.1"" Full HD IPS, 144Hz - Processeur: Intel Core i5-12500H (Up to 4,50 GHz Turbo max , 18 Mo de mémoire cache, 12-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire: 32 Go DDR5-4800 MHz - Disque dur: 512Go SSD - Carte graphique: NVIDIA GeForce RTX 3050Ti ( 4 Go de mémoire dédiée GDDR6 ), avec Wi-Fi, Bluetooth, 2x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé RGB 4 zones - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6U8Y7EA-32G,,,"4 145,000 DT",Sur commande 48h
PC Portable Gamer MSI KATANA GF76 i7 12è Gén 16Go RTX 3050,https://www.mytek.tn/pc-portable-gamer-msi-katana-gf76-i7-12e-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/9/s/9s7-17l422-242.jpg,"Écran 17.3"" FULL HD IPS, 144 Hz - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max , 24 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce RTX 3050 ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x USB 2.0 Type-A , 1x HDMI, 1x RJ45, 1x prise combo entrée micro/sortie casque - Clavier Rétroéclairé Rouge - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",9S7-17L422-242,,,"4 149,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 32Go RTX 3060,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-32go-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82jh00e4fg-32g-21.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82JH00E4FG-32G,,,"4 159,000 DT",Epuisé
PC Portable Gamer LENOVO Légion 5 15ITH6H i5 11è Gén 32G RTX 3060,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ith6h-i5-11e-gen-32g-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82jh00e4fg-32g.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: Intel Core i5-11400H ( 2,70 GHz up to 4,50 GHz Turbo max , 12Mo de mémoire cache, Hexa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32 Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé RVB 4 zones - Couleur: Noir - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 + Micro Casque Gamer LENOVO Legion H200 Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82JH00E4FG-32G,,,"4 159,000 DT",Epuisé
PC Portable LENOVO Yoga 7 14ITL5 i7 11è Gén 16Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-yoga-7-14itl5-i7-11e-gen-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82bh00n6fg-20.jpg,"Ecran 14"" Full HD IPS Tactile - Processeur: Intel Core i7-1165G7 ( 2.80 GHz up to 4,70 GHz Turbo max , 12 Mo de mémoire cache, Quad-Core ) - Systéme d'exploitation: Windows 11 Famille - Mémoire: 16 Go DDR4-3200 - Disque dur: 512 Go SSD - Carte graphique: Intel Iris Xᵉ Graphics avec Wifi, Bluetooth,1x USB 3.2 Gen 1, 2x Thunderbolt 4, 1x prise combinée casque/microphone (3,5 mm) - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",82BH00N6FG,,,"4 159,000 DT",En arrivage
PC Portable Gamer MSI KATANA GF76 i7 12è Gén 24Go RTX 3050,https://www.mytek.tn/pc-portable-gamer-msi-katana-gf76-i7-12e-gen-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/9/s/9s7-17l422-242-24g--6.jpg,"Écran 17.3"" FULL HD IPS, 144 Hz - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max , 24 Mo de mémoire cache, 14-Cores ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24 Go - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce RTX 3050 ( 4 Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x USB 2.0 Type-A , 1x HDMI, 1x RJ45, 1x prise combo entrée micro/sortie casque - Clavier Rétroéclairé Rouge - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",9S7-17L422-242-24G,,,"4 179,000 DT",En stock
Pc Portable ASUS Zenbook 14X OLED i5 12è Gén 8Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-zenbook-14x-oled-i5-12e-gen-8go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/u/x/ux5401za-kn100w.jpg,"Ecran 14"" OLED, Tactile - Processeur: Intel Core i5-12500H ( Up to 4,50 GHz Turbo max , 18 Mo de mémoire cache, 12-Cores ) - Systéme d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel® Iris® Xᵉ Graphics avec WiFi, Bluetooth, 2x Thunderbolt ™ 4, 1x USB 3.2 Gen 2 Type-A, 1x HDMI 2.1 TMDS, 1x prise audio combinée 3,5 mm et lecteur de carte micro SD - Clavier chiclet rétroéclairé - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",UX5401ZA-KN100W,,,"4 179,000 DT",En stock
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 7 24G RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-7-24g-rx6600m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82nw004yfg-24g.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen 7 5800H ( 3,2 GHz up to 4,4 GHz Turbo max , 16Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24Go - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 + Micro Casque Gamer LENOVO Legion H200 Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82NW004YFG-24G,,,"4 199,000 DT",Epuisé
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 7 24Go RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-7-24go-rx6600m.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82nw004yfg-24g-10.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen 7 5800H ( 3,2 GHz up to 4,4 GHz Turbo max , 16Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 24Go - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82NW004YFG-24G,,,"4 199,000 DT",En stock
Pc Portable ASUS Zenbook 14X OLED i7 12è Gén 16Go 512Go SSD - Gris,https://www.mytek.tn/pc-portable-asus-zenbook-14x-oled-i7-12e-gen-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/u/x/ux5401za-l7052w.jpg,"Ecran 14"" WQXGA - Processeur: Intel Core i7-12700H ( Up to 4.70 GHz Turbo max , 24 Mo de mémoire cache, Hexa-Core ) - Systéme d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel® Iris® Xᵉ Graphics avec WiFi, Bluetooth, 2x Thunderbolt ™ 4, 1x USB 3.2 Gen 2 Type-A, 1x HDMI 2.1 TMDS, 1x prise audio combinée 3,5 mm et lecteur de carte micro SD - Clavier chiclet rétroéclairé - Couleur: Gris - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",UX5401ZA-L7052W,,,"4 249,000 DT",En arrivage
Pc Portable ASUS Vivobook Pro 16X i7 11é Gén 16Go 512Go SSD,https://www.mytek.tn/pc-portable-asus-vivobook-pro-16x-i7-11e-gen-16go-512go-ssd-n7600pc-kv035t.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/n/7/n7600pc-kv035t-50.jpg,"Ecran 16"" WQXGA - Processeur: Intel Core i7-11370H ( 3.30 GHz up to 4,80 GHz Turbo Max , 12 Mo de mémoire cache , Quad-Core ) - Systéme d'exploitation: Windows 10 Famille - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: NVIDIA GeForce RTX 3050 ( 4 Go de mémoire dédiée) avec WiFi, Bluetooth,1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C, 2x USB 2.0 Type-A, 1 x HDMI 1.4, 1 x combo audio jack de 3,5 mm et lecteur de cartes Micro SD - Clavier chiclet rétroéclairé - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",N7600PC-KV035T,,,"4 255,000 DT",En stock
PC Portable Gamer ASUS TUF Dash F15 i7 12è Gén 16Go RTX 3060,https://www.mytek.tn/pc-portable-gamer-asus-tuf-dash-f15-i7-12e-gen-16g-rtx-3060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/f/x/fx517zm-hf198w--6.jpg,"Écran 15.6"" FULL HD IPS, 144Hz - Processeur: Intel Core i7-12650H ( Up to 4,70 GHz Turbo max , 24 Mo de mémoire cache ,10-Cores ) - Système d'exploitation: Windows 11 - Mémoire RAM: 16 Go - Disque Dur: 512Go SSD - Carte Graphique: NVIDIA GeForce RTX 3060 ( 6 Go de mémoire dédiée GDDR6 ) WiFi, Bluetooth, 1x USB 3.2 Gen2 Type-C, 2x USB 3.2 Gen1 Type-A, 1x prise en charge Thunderbolt™ 4 DisplayPort™, 1x HDMI 2.0b, 1x RJ45, 1x prise audio combo 3,5 mm - Clavier Chiclet Rétroéclairé - Couleur: Noir - Garantie: 2 ans Retrait en Magasin ou Livraison Gratuite pour Cet Article",FX517ZM-HF198W,,,"4 265,000 DT",Epuisé
PC Portable Gamer LENOVO Légion 5 15ACH6A AMD Ryzen 7 16Go RX6600M,https://www.mytek.tn/pc-portable-gamer-lenovo-legion-5-15ach6a-amd-ryzen-7-16go-rx6600m-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82nw0050fg_aaa.jpg,"Écran 15.6"" FULL HD IPS, 165Hz - Processeur: AMD Ryzen 7 5800H ( 3,2 GHz up to 4,4 GHz Turbo max , 16Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go - Disque Dur: 1To SSD - Carte Graphique: AMD Radeon RX 6600M ( 8Go de mémoire dédiée GDDR6 ) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1xHDMI 2.1, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé bleu - Couleur: Gris - Garantie: 2 ans + Souris de jeu RVB Lenovo Legion M300 Retrait en Magasin ou Livraison Gratuite pour Cet Article",82NW0050FG,,,"4 279,000 DT",En stock
